Date,Text
06/08/2009,"At today’s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 1.00%, 1.75% and 0.25% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
02/07/2009,"At today’s meeting, which was held in Luxembourg, the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 1.00%, 1.75% and 0.25% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
04/06/2009,"At today’s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 1.00%, 1.75% and 0.25% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
07/05/2009,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions: The interest rate on the main refinancing operations of the Eurosystem will be decreased by 25 basis points to 1.00%, starting from the operation to be settled on 13 May 2009. The interest rate on the marginal lending facility will be decreased by 50 basis points to 1.75%, with effect from 13 May 2009. The interest rate on the deposit facility will remain unchanged at 0.25%. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
02/04/2009,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions: The interest rate on the main refinancing operations of the Eurosystem will be decreased by 25 basis points to 1.25%, starting from the operation to be settled on 8 April 2009. The interest rate on the marginal lending facility will be decreased by 25 basis points to 2.25%, with effect from 8 April 2009. The interest rate on the deposit facility will be decreased by 25 basis points to 0.25%, with effect from 8 April 2009. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
05/03/2009,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions: The interest rate on the main refinancing operations of the Eurosystem will be decreased by 50 basis points to 1.50%, starting from the operation to be settled on 11 March 2009. The interest rate on the marginal lending facility will be decreased by 50 basis points to 2.50%, with effect from 11 March 2009. The interest rate on the deposit facility will be decreased by 50 basis points to 0.50%, with effect from 11 March 2009. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
05/02/2009,"At today’s meeting the Governing Council of the ECB decided that the interest rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
15/01/2009,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions: The interest rate on the main refinancing operations of the Eurosystem will be decreased by 50 basis points to 2.00%, starting from the operation to be settled on 21 January 2009. The interest rate on the marginal lending facility will be set at 3.00%, with effect from 21 January 2009. The interest rate on the deposit facility will be set at 1.00%, with effect from 21 January 2009. These decisions are in accordance with the Governing Council’s decision on 18 December 2008 to restore the width of the corridor of standing facility rates around the interest rate on the main refinancing operation to 200 basis points. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
04/12/2008,"At today’s meeting, which was held in Brussels, the Governing Council of the ECB took the following monetary policy decisions: The interest rate on the main refinancing operations of the Eurosystem will be decreased by 75 basis points to 2.50%, starting from the operation to be settled on 10 December 2008. The interest rate on the marginal lending facility will be decreased by 75 basis points to 3.00%, with effect from 10 December 2008. The interest rate on the deposit facility will be decreased by 75 basis points to 2.00%, with effect from 10 December 2008. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
06/11/2008,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations of the Eurosystem will be decreased by 50 basis points to 3.25%, starting from the operation to be settled on 12 November 2008. The interest rate on the marginal lending facility will be decreased by 50 basis points to 3.75%, with effect from 12 November 2008. The interest rate on the deposit facility will be decreased by 50 basis points to 2.75%, with effect from 12 November 2008. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
08/10/2008,"Throughout the current financial crisis, central banks have engaged in continuous close consultation and have cooperated in unprecedented joint actions such as the provision of liquidity to reduce strains in financial markets. Inflationary pressures have started to moderate in a number of countries, partly reflecting a marked decline in energy and other commodity prices. Inflation expectations are diminishing and remain anchored to price stability. The recent intensification of the financial crisis has augmented the downside risks to growth and thus has diminished further the upside risks to price stability. Some easing of global monetary conditions is therefore warranted. Accordingly, the Bank of Canada, the Bank of England, the European Central Bank (ECB), the Federal Reserve, Sveriges Riksbank and the Swiss National Bank are today announcing reductions in policy interest rates. The Bank of Japan expresses its strong support of these policy actions. The Governing Council of the ECB, by means of teleconferencing, has taken the following monetary policy decisions: The minimum bid rate on the main refinancing operations of the Eurosystem will be reduced by 50 basis points to 3.75 %, with effect from the main refinancing operation to be settled on 15 October 2008. The interest rate on the marginal lending facility will be reduced by 50 basis points to 4.75 %, with immediate effect. The interest rate on the deposit facility will be reduced by 50 basis points to 2.75 %, with immediate effect. In the euro area, upside inflationary risks have recently decreased further. It remains imperative to avoid broad-based second-round effects in price and wage-setting. Keeping inflation expectations firmly anchored in line with our objective and securing price stability in the medium term will support sustainable growth and employment and contribute to financial stability. Information on the actions taken by the other central banks is available at the following websites: Bank of Canada: www.bank-banque-canada.ca Bank of England: www.bankofengland.co.uk Federal Reserve Board: http://www.federalreserve.gov Sveriges Riksbank: www.riksbank.com Swiss National Bank: www.snb.ch Bank of Japan: www.boj.or.jp"
02/10/2008,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.25%, 5.25% and 3.25% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
04/09/2008,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.25%, 5.25% and 3.25% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
07/08/2008,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.25%, 5.25% and 3.25% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
03/07/2008,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations of the Eurosystem will be increased by 25 basis points to 4.25%, starting from the operation to be settled on 9 July 2008. The interest rate on the marginal lending facility will be increased by 25 basis points to 5.25%, with effect from 9 July 2008. The interest rate on the deposit facility will be increased by 25 basis points to 3.25%, with effect from 9 July 2008. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
05/06/2008,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. CET today."
08/05/2008,"At today’s meeting, which was held in Athens, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CEST) today."
10/04/2008,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CEST) today."
06/03/2008,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
07/02/2008,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
10/01/2008,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
06/12/2007,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
08/11/2007,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
04/10/2007,"At today’s meeting, which was held in Vienna, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CEST) today."
06/09/2007,"At today’s meeting, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CEST) today."
02/08/2007,"At today’s meeting, which was held in the form of a teleconference, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively."
05/07/2007,"At today’s meeting, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 4.00%, 5.00% and 3.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CEST) today."
06/06/2007,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations of the Eurosystem will be increased by 25 basis points to 4.00%, starting from the operation to be settled on 13 June 2007. The interest rate on the marginal lending facility will be increased by 25 basis points to 5.00%, with effect from 13 June 2007. The interest rate on the deposit facility will be increased by 25 basis points to 3.00%, with effect from 13 June 2007. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CEST) today."
10/05/2007,"At today’s meeting, which was held in Dublin, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 3.75%, 4.75% and 2.75% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CEST) today."
12/04/2007,"At today’s meeting, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 3.75%, 4.75% and 2.75% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CEST) today."
08/03/2007,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations of the Eurosystem will be increased by 25 basis points to 3.75%, starting from the operation to be settled on 14 March 2007. The interest rate on the marginal lending facility will be increased by 25 basis points to 4.75%, with effect from 14 March 2007. The interest rate on the deposit facility will be increased by 25 basis points to 2.75%, with effect from 14 March 2007. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
08/02/2007,"At today’s meeting, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 3.50%, 4.50% and 2.50% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
11/01/2007,"At today’s meeting, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 3.50%, 4.50% and 2.50% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
07/12/2006,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations of the Eurosystem will be increased by 25 basis points to 3.50%, starting from the operation to be settled on 13 December 2006. The interest rate on the marginal lending facility will be increased by 25 basis points to 4.50%, with effect from 13 December 2006. The interest rate on the deposit facility will be increased by 25 basis points to 2.50%, with effect from 13 December 2006. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
02/11/2006,"At today’s meeting, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 3.25%, 4.25% and 2.25% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
05/10/2006,"At today’s meeting, which was held in Paris, the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations of the Eurosystem will be increased by 25 basis points to 3.25%, starting from the operation to be settled on 11 October 2006. The interest rate on the marginal lending facility will be increased by 25 basis points to 4.25%, with effect from 11 October 2006. The interest rate on the deposit facility will be increased by 25 basis points to 2.25%, with effect from 11 October 2006. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CEST) today."
31/08/2006,"At today’s meeting, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 3.00%, 4.00% and 2.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
03/08/2006,"At today’s meeting, the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations of the Eurosystem will be increased by 25 basis points to 3.0%, starting from the operation to be settled on 9 August 2006. The interest rate on the marginal lending facility will be increased by 25 basis points to 4.0%, with effect from 9 August 2006. The interest rate on the deposit facility will be increased by 25 basis points to 2.0%, with effect from 9 August 2006. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
06/07/2006,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.75%, 3.75% and 1.75% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
08/06/2006,"At today’s meeting, which was held in Madrid, the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations of the Eurosystem will be increased by 25 basis points to 2.75%, starting from the operation to be settled on 15 June 2006. The interest rate on the marginal lending facility will be increased by 25 basis points to 3.75%, with effect from 15 June 2006. The interest rate on the deposit facility will be increased by 25 basis points to 1.75%, with effect from 15 June 2006. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (CET) today."
04/05/2006,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.50%, 3.50% and 1.50% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
06/04/2006,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.50%, 3.50% and 1.50% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
02/03/2006,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations of the Eurosystem will be increased by 25 basis points to 2.50%, starting from the operation to be settled on 8 March 2006. The interest rate on the marginal lending facility will be increased by 25 basis points to 3.50%, with effect from 8 March 2006. The interest rate on the deposit facility will be increased by 25 basis points to 1.50%, with effect from 8 March 2006. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
02/02/2006,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.25%, 3.25% and 1.25% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
12/01/2006,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.25%, 3.25% and 1.25% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
01/12/2005,"At today’s meeting the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations of the Eurosystem will be increased by 0.25 percentage point to 2.25%, starting from the operation to be settled on 6 December 2005. The interest rate on the marginal lending facility will be increased by 0.25 percentage point to 3.25%, with effect from 6 December 2005. The interest rate on the deposit facility will be increased by 0.25 percentage point to 1.25%, with effect from 6 December 2005. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
03/11/2005,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
06/10/2005,"At today’s meeting, which was held in Athens, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (C.E.T.) today."
01/09/2005,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
04/08/2005,"At today’s meeting, which was held in the form of a teleconference, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively."
07/07/2005,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
02/06/2005,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
04/05/2005,"At today’s meeting, which was held in Berlin, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (C.E.T.) today."
07/04/2005,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
03/03/2005,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
03/02/2005,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
13/01/2005,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
02/12/2004,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
04/11/2004,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
07/10/2004,"At today’s meeting, which was held in Brussels, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
02/09/2004,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
05/08/2004,"At today’s meeting, which was held in the form of a teleconference, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively."
01/07/2004,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
03/06/2004,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
06/05/2004,"At today’s meeting, which was held in Helsinki, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (C.E.T.) today."
01/04/2004,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
04/03/2004,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
05/02/2004,"At today's meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
08/01/2004,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
04/12/2003,"At today's meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
06/11/2003,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
02/10/2003,"At today's meeting, which was held in Lisbon, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. (C.E.T.) today."
04/09/2003,"At today's meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The Vice-President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
31/07/2003,"At today’s meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively."
10/07/2003,"At today's meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.00%, 3.00% and 1.00% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
05/06/2003,"At today's meeting the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations will be reduced by 0.50 percentage point to 2.00%, starting from the operation to be settled on 9 June 2003. The interest rate on the marginal lending facility will be reduced by 0.50 percentage point to 3.00%, with effect from 6 June 2003. The interest rate on the deposit facility will be reduced by 0.50 percentage point to 1.00%, with effect from 6 June 2003. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
08/05/2003,"At today's meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.50%, 3.50% and 1.50% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
03/04/2003,"At today's meeting, which was held in Rome, the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.50%, 3.50% and 1.50% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
06/03/2003,"At today's meeting the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations will be reduced by 0.25 percentage point to 2.50%, starting from the operation to be settled on 12 March 2003. The interest rate on the marginal lending facility will be reduced by 0.25 percentage point to 3.50%, with effect from 7 March 2003. The interest rate on the deposit facility will be reduced by 0.25 percentage point to 1.50%, with effect from 7 March 2003. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
06/02/2003,"At today's meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.75%, 3.75% and 1.75% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
09/01/2003,"At today's meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 2.75%, 3.75% and 1.75% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
05/12/2002,"At today's meeting the Governing Council of the ECB took the following monetary policy decisions: The minimum bid rate on the main refinancing operations will be reduced by 0.50 percentage point to 2.75%, starting from the operation to be settled on 11 December 2002. The interest rate on the marginal lending facility will be reduced by 0.50 percentage point to 3.75%, with effect from 6 December 2002. The interest rate on the deposit facility will be reduced by 0.50 percentage point to 1.75%, with effect from 6 December 2002. The reference value for the annual growth rate of the broad monetary aggregate M3 will remain at 4½%. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
07/11/2002,"At today's meeting the Governing Council of the ECB decided that the minimum bid rate on the main refinancing operations and the interest rates on the marginal lending facility and the deposit facility will remain unchanged at 3.25%, 4.25% and 2.25% respectively. The President of the ECB will comment on the considerations underlying these decisions at a press conference starting at 2.30 p.m. today."
